home,Team,Team_opp,fg_max,fga_max,3p_max,3pa_max,ft_max,fta_max,fg_max_opp,fga_max_opp,3p_max_opp,3pa_max_opp,ft_max_opp,fta_max_opp,win_rate_5,season_win_rate,opp_win_rate_5,opp_season_win_rate,days_rest,opp_days_rest,won,season,date
1,29,24,16.0,29.0,9.0,14.0,8.0,13.0,11.0,20.0,4.0,9.0,3.0,4.0,0.8800000000000001,0.46808510638297873,0.96,0.52,2.0,2.0,False,2023,2023-01-24
0,27,22,14.0,21.0,2.0,7.0,6.0,7.0,11.0,21.0,4.0,11.0,5.0,7.0,1.0,0.4782608695652174,0.9199999999999999,0.4897959183673469,1.0,3.0,False,2023,2023-01-24
1,8,20,9.0,22.0,3.0,8.0,4.0,5.0,11.0,21.0,3.0,8.0,4.0,4.0,1.1199999999999999,0.5531914893617021,1.24,0.7021276595744681,2.0,2.0,False,2023,2023-01-24
0,20,8,11.0,21.0,3.0,8.0,4.0,4.0,9.0,22.0,3.0,8.0,4.0,5.0,1.24,0.7021276595744681,1.1199999999999999,0.5416666666666666,2.0,2.0,True,2023,2023-01-24
0,3,28,12.0,24.0,6.0,14.0,8.0,10.0,11.0,21.0,8.0,12.0,6.0,7.0,1.24,0.6041666666666666,1.08,0.5208333333333334,3.0,2.0,False,2023,2023-01-24
1,28,3,11.0,21.0,8.0,12.0,6.0,7.0,12.0,24.0,6.0,14.0,8.0,10.0,1.08,0.5208333333333334,1.24,0.5918367346938775,2.0,3.0,True,2023,2023-01-24
0,21,7,7.0,21.0,4.0,9.0,5.0,6.0,9.0,16.0,6.0,7.0,4.0,4.0,0.44000000000000006,0.2708333333333333,1.08,0.5102040816326531,1.0,2.0,False,2023,2023-01-24
0,2,12,9.0,18.0,3.0,9.0,11.0,14.0,12.0,22.0,4.0,8.0,6.0,8.0,1.28,0.7291666666666666,1.0,0.5416666666666666,1.0,2.0,False,2023,2023-01-24
1,12,2,12.0,22.0,4.0,8.0,6.0,8.0,9.0,18.0,3.0,9.0,11.0,14.0,1.0,0.5416666666666666,1.28,0.7142857142857143,2.0,1.0,True,2023,2023-01-24
1,4,20,9.0,20.0,5.0,6.0,15.0,22.0,10.0,24.0,3.0,9.0,4.0,4.0,1.24,0.6382978723404256,1.28,0.7083333333333334,2.0,1.0,True,2023,2023-01-25
0,6,18,11.0,20.0,7.0,10.0,10.0,11.0,8.0,18.0,6.0,10.0,13.0,13.0,1.1199999999999999,0.6304347826086957,1.3599999999999999,0.6521739130434783,3.0,4.0,False,2023,2023-01-25
0,16,0,10.0,20.0,2.0,7.0,7.0,12.0,10.0,23.0,5.0,10.0,10.0,11.0,1.3199999999999998,0.6595744680851063,0.8400000000000001,0.48936170212765956,2.0,3.0,False,2023,2023-01-25
1,0,16,10.0,23.0,5.0,10.0,10.0,11.0,10.0,20.0,2.0,7.0,7.0,12.0,0.8400000000000001,0.48936170212765956,1.3199999999999998,0.6458333333333334,3.0,2.0,True,2023,2023-01-25
0,14,1,12.0,25.0,5.0,13.0,4.0,5.0,10.0,19.0,2.0,8.0,5.0,6.0,0.9199999999999999,0.44680851063829785,0.6,0.23404255319148937,1.0,2.0,True,2023,2023-01-25
1,1,14,10.0,19.0,2.0,8.0,5.0,6.0,12.0,25.0,5.0,13.0,4.0,5.0,0.6,0.23404255319148937,0.96,0.4583333333333333,2.0,1.0,False,2023,2023-01-25
0,5,29,9.0,20.0,3.0,6.0,4.0,4.0,8.0,20.0,3.0,7.0,6.0,7.0,0.64,0.2978723404255319,0.8800000000000001,0.4583333333333333,2.0,1.0,False,2023,2023-01-25
1,29,5,8.0,20.0,3.0,7.0,6.0,7.0,9.0,20.0,3.0,6.0,4.0,4.0,0.8800000000000001,0.4583333333333333,0.64,0.2916666666666667,1.0,2.0,True,2023,2023-01-25
0,20,4,10.0,24.0,3.0,9.0,4.0,4.0,9.0,20.0,5.0,6.0,15.0,22.0,1.28,0.7083333333333334,1.28,0.6458333333333334,1.0,2.0,False,2023,2023-01-25
1,8,23,9.0,18.0,5.0,9.0,5.0,5.0,12.0,25.0,4.0,10.0,9.0,10.0,1.1199999999999999,0.5416666666666666,0.8800000000000001,0.4897959183673469,1.0,2.0,False,2023,2023-01-25
1,26,9,13.0,22.0,3.0,7.0,9.0,10.0,10.0,20.0,4.0,8.0,10.0,11.0,1.08,0.48936170212765956,1.04,0.5,3.0,2.0,False,2023,2023-01-25
0,22,10,8.0,18.0,6.0,10.0,10.0,12.0,8.0,14.0,6.0,6.0,9.0,10.0,0.9199999999999999,0.4897959183673469,0.72,0.3829787234042553,1.0,2.0,False,2023,2023-01-25
1,10,22,8.0,14.0,6.0,6.0,9.0,10.0,8.0,18.0,6.0,10.0,10.0,12.0,0.72,0.3829787234042553,0.9199999999999999,0.48,2.0,1.0,True,2023,2023-01-25
1,18,6,8.0,18.0,6.0,10.0,13.0,13.0,11.0,20.0,7.0,10.0,10.0,11.0,1.3599999999999999,0.6521739130434783,1.1199999999999999,0.6170212765957447,4.0,3.0,True,2023,2023-01-25
0,11,17,8.0,18.0,3.0,9.0,7.0,8.0,21.0,29.0,9.0,15.0,9.0,10.0,0.8800000000000001,0.5,0.9199999999999999,0.46808510638297873,2.0,2.0,False,2023,2023-01-25
1,17,11,21.0,29.0,9.0,15.0,9.0,10.0,8.0,18.0,3.0,9.0,7.0,8.0,0.9199999999999999,0.46808510638297873,0.8800000000000001,0.49019607843137253,2.0,2.0,True,2023,2023-01-25
0,25,15,11.0,24.0,3.0,9.0,2.0,2.0,8.0,12.0,5.0,9.0,4.0,4.0,0.96,0.4375,1.08,0.5869565217391305,3.0,2.0,True,2023,2023-01-25
1,15,25,8.0,12.0,5.0,9.0,4.0,4.0,11.0,24.0,3.0,9.0,2.0,2.0,1.08,0.5869565217391305,1.0,0.4489795918367347,2.0,3.0,False,2023,2023-01-25
0,23,8,12.0,25.0,4.0,10.0,9.0,10.0,9.0,18.0,5.0,9.0,5.0,5.0,0.8800000000000001,0.4897959183673469,1.1199999999999999,0.5306122448979592,2.0,1.0,True,2023,2023-01-25
0,9,26,10.0,20.0,4.0,8.0,10.0,11.0,13.0,22.0,3.0,7.0,9.0,10.0,1.04,0.5,1.08,0.4791666666666667,2.0,3.0,True,2023,2023-01-25
0,28,2,13.0,25.0,5.0,13.0,6.0,7.0,12.0,26.0,4.0,8.0,9.0,9.0,1.1199999999999999,0.5306122448979592,1.28,0.7142857142857143,2.0,2.0,True,2023,2023-01-26
0,27,21,9.0,21.0,2.0,7.0,10.0,11.0,9.0,19.0,4.0,11.0,9.0,10.0,1.0,0.46808510638297873,0.44000000000000006,0.2653061224489796,2.0,2.0,False,2023,2023-01-26
1,21,27,9.0,19.0,4.0,11.0,9.0,10.0,9.0,21.0,2.0,7.0,10.0,11.0,0.44000000000000006,0.2653061224489796,1.0,0.4583333333333333,2.0,2.0,True,2023,2023-01-26
1,2,28,12.0,26.0,4.0,8.0,9.0,9.0,13.0,25.0,5.0,13.0,6.0,7.0,1.28,0.7142857142857143,1.16,0.54,2.0,2.0,False,2023,2023-01-26
1,6,19,14.0,27.0,6.0,12.0,8.0,8.0,10.0,19.0,5.0,8.0,5.0,6.0,1.1199999999999999,0.6170212765957447,0.44000000000000006,0.24489795918367346,1.0,3.0,False,2023,2023-01-26
0,19,6,10.0,19.0,5.0,8.0,5.0,6.0,14.0,27.0,6.0,12.0,8.0,8.0,0.44000000000000006,0.24489795918367346,1.1199999999999999,0.6041666666666666,3.0,1.0,True,2023,2023-01-26
1,24,5,14.0,19.0,5.0,8.0,5.0,6.0,7.0,13.0,3.0,7.0,5.0,6.0,0.96,0.52,0.64,0.2916666666666667,2.0,1.0,True,2023,2023-01-26
0,5,24,7.0,13.0,3.0,7.0,5.0,6.0,14.0,19.0,5.0,8.0,5.0,6.0,0.64,0.2916666666666667,1.0,0.5294117647058824,1.0,2.0,False,2023,2023-01-26
0,13,7,10.0,18.0,5.0,10.0,11.0,14.0,9.0,20.0,5.0,7.0,7.0,10.0,1.1199999999999999,0.5102040816326531,1.08,0.5102040816326531,2.0,2.0,True,2023,2023-01-26
1,7,13,9.0,20.0,5.0,7.0,7.0,10.0,10.0,18.0,5.0,10.0,11.0,14.0,1.08,0.5102040816326531,1.16,0.52,2.0,2.0,False,2023,2023-01-26
0,3,1,9.0,16.0,5.0,8.0,9.0,10.0,8.0,13.0,2.0,6.0,3.0,5.0,1.24,0.5918367346938775,0.6,0.22916666666666666,2.0,1.0,True,2023,2023-01-26
1,1,3,8.0,13.0,2.0,6.0,3.0,5.0,9.0,16.0,5.0,8.0,9.0,10.0,0.6,0.22916666666666666,1.28,0.6,1.0,2.0,False,2023,2023-01-26
0,4,22,16.0,29.0,4.0,7.0,7.0,18.0,10.0,20.0,5.0,9.0,8.0,9.0,1.28,0.6458333333333334,0.9199999999999999,0.48,2.0,2.0,True,2023,2023-01-27
0,25,0,11.0,26.0,5.0,10.0,4.0,5.0,13.0,24.0,6.0,14.0,5.0,5.0,1.0,0.4489795918367347,0.8800000000000001,0.5,2.0,2.0,False,2023,2023-01-27
1,0,25,13.0,24.0,6.0,14.0,5.0,5.0,11.0,26.0,5.0,10.0,4.0,5.0,0.8800000000000001,0.5,1.0,0.44,2.0,2.0,True,2023,2023-01-27
1,22,4,10.0,20.0,5.0,9.0,8.0,9.0,16.0,29.0,4.0,7.0,7.0,18.0,0.9199999999999999,0.48,1.3199999999999998,0.6530612244897959,2.0,2.0,False,2023,2023-01-27
0,10,12,7.0,14.0,4.0,7.0,10.0,13.0,10.0,17.0,5.0,7.0,9.0,12.0,0.76,0.3958333333333333,1.04,0.5510204081632653,2.0,3.0,False,2023,2023-01-27
0,3,26,10.0,23.0,3.0,8.0,8.0,10.0,12.0,21.0,3.0,3.0,10.0,11.0,1.28,0.6,1.08,0.4791666666666667,1.0,2.0,False,2023,2023-01-27
1,26,3,12.0,21.0,3.0,3.0,10.0,11.0,10.0,23.0,3.0,8.0,8.0,10.0,1.08,0.4791666666666667,1.28,0.5882352941176471,2.0,1.0,True,2023,2023-01-27
0,16,23,10.0,21.0,3.0,10.0,5.0,5.0,9.0,18.0,4.0,10.0,4.0,6.0,1.3199999999999998,0.6458333333333334,0.9199999999999999,0.5,2.0,2.0,False,2023,2023-01-27
1,12,10,10.0,17.0,5.0,7.0,9.0,12.0,7.0,14.0,4.0,7.0,10.0,13.0,1.04,0.5510204081632653,0.76,0.3877551020408163,3.0,2.0,True,2023,2023-01-27
1,23,16,9.0,18.0,4.0,10.0,4.0,6.0,10.0,21.0,3.0,10.0,5.0,5.0,0.9199999999999999,0.5,1.3199999999999998,0.6326530612244898,2.0,2.0,True,2023,2023-01-27
1,19,1,6.0,17.0,6.0,11.0,6.0,8.0,8.0,17.0,2.0,8.0,7.0,7.0,0.48,0.26,0.6,0.22448979591836735,2.0,2.0,False,2023,2023-01-28
0,14,8,8.0,17.0,4.0,9.0,6.0,8.0,9.0,22.0,3.0,6.0,5.0,5.0,0.96,0.4583333333333333,1.1199999999999999,0.5306122448979592,3.0,3.0,True,2023,2023-01-28
0,24,9,12.0,20.0,5.0,10.0,6.0,7.0,10.0,21.0,2.0,8.0,11.0,14.0,1.0,0.5294117647058824,1.08,0.5102040816326531,2.0,3.0,True,2023,2023-01-28
1,9,24,10.0,21.0,2.0,8.0,11.0,14.0,12.0,20.0,5.0,10.0,6.0,7.0,1.08,0.5102040816326531,1.04,0.5384615384615384,3.0,2.0,False,2023,2023-01-28
0,29,2,15.0,30.0,6.0,12.0,5.0,6.0,13.0,25.0,3.0,10.0,11.0,12.0,0.9199999999999999,0.46938775510204084,1.28,0.7,3.0,2.0,False,2023,2023-01-28
1,2,29,13.0,25.0,3.0,10.0,11.0,12.0,15.0,30.0,6.0,12.0,5.0,6.0,1.28,0.7,0.9199999999999999,0.46,2.0,3.0,True,2023,2023-01-28
0,28,6,10.0,19.0,4.0,7.0,6.0,6.0,12.0,27.0,5.0,12.0,3.0,6.0,1.16,0.54,1.1199999999999999,0.6041666666666666,2.0,2.0,False,2023,2023-01-28
1,6,28,12.0,27.0,5.0,12.0,3.0,6.0,10.0,19.0,4.0,7.0,6.0,6.0,1.1199999999999999,0.6041666666666666,1.16,0.5294117647058824,2.0,2.0,True,2023,2023-01-28
0,1,19,8.0,17.0,2.0,8.0,7.0,7.0,6.0,17.0,6.0,11.0,6.0,8.0,0.6,0.22448979591836735,0.48,0.2549019607843137,2.0,2.0,True,2023,2023-01-28
0,15,23,10.0,24.0,3.0,7.0,10.0,11.0,14.0,21.0,7.0,9.0,7.0,9.0,1.08,0.574468085106383,0.96,0.5098039215686274,3.0,1.0,False,2023,2023-01-28
1,18,20,18.0,31.0,4.0,7.0,7.0,10.0,8.0,16.0,5.0,9.0,6.0,7.0,1.4,0.6595744680851063,1.28,0.6938775510204082,3.0,3.0,True,2023,2023-01-28
0,25,17,11.0,17.0,4.0,10.0,5.0,5.0,10.0,20.0,2.0,9.0,8.0,9.0,1.0,0.44,0.96,0.4791666666666667,1.0,3.0,True,2023,2023-01-28
1,8,14,9.0,22.0,3.0,6.0,5.0,5.0,8.0,17.0,4.0,9.0,6.0,8.0,1.1199999999999999,0.5306122448979592,1.0,0.46938775510204084,3.0,3.0,False,2023,2023-01-28
0,27,10,11.0,18.0,5.0,7.0,7.0,7.0,9.0,15.0,3.0,5.0,8.0,9.0,1.0,0.4583333333333333,0.76,0.3877551020408163,2.0,1.0,True,2023,2023-01-28
1,10,27,9.0,15.0,3.0,5.0,8.0,9.0,11.0,18.0,5.0,7.0,7.0,7.0,0.76,0.3877551020408163,1.04,0.46938775510204084,1.0,2.0,False,2023,2023-01-28
0,20,18,8.0,16.0,5.0,9.0,6.0,7.0,18.0,31.0,4.0,7.0,7.0,10.0,1.28,0.6938775510204082,1.44,0.6666666666666666,3.0,3.0,False,2023,2023-01-28
1,17,25,10.0,20.0,2.0,9.0,8.0,9.0,11.0,17.0,4.0,10.0,5.0,5.0,0.96,0.4791666666666667,1.04,0.45098039215686275,3.0,1.0,False,2023,2023-01-28
0,7,5,12.0,20.0,3.0,7.0,6.0,6.0,15.0,26.0,3.0,9.0,5.0,5.0,1.08,0.5,0.64,0.2857142857142857,2.0,2.0,True,2023,2023-01-28
1,5,7,15.0,26.0,3.0,9.0,5.0,5.0,12.0,20.0,3.0,7.0,6.0,6.0,0.64,0.2857142857142857,1.1199999999999999,0.5098039215686274,2.0,2.0,False,2023,2023-01-28
0,13,11,11.0,23.0,6.0,11.0,7.0,10.0,11.0,20.0,5.0,11.0,5.0,6.0,1.16,0.52,0.8800000000000001,0.49019607843137253,2.0,3.0,False,2023,2023-01-28
1,11,13,11.0,20.0,5.0,11.0,5.0,6.0,11.0,23.0,6.0,11.0,7.0,10.0,0.8800000000000001,0.49019607843137253,1.16,0.5098039215686274,3.0,2.0,True,2023,2023-01-28
1,23,15,14.0,21.0,7.0,9.0,7.0,9.0,10.0,24.0,3.0,7.0,10.0,11.0,0.96,0.5098039215686274,1.08,0.5625,1.0,3.0,True,2023,2023-01-28
1,21,12,11.0,19.0,5.0,13.0,4.0,6.0,11.0,21.0,5.0,9.0,6.0,7.0,0.48,0.28,1.08,0.56,3.0,2.0,True,2023,2023-01-29
0,12,21,11.0,21.0,5.0,9.0,6.0,7.0,11.0,19.0,5.0,13.0,4.0,6.0,1.08,0.56,0.52,0.29411764705882354,2.0,3.0,False,2023,2023-01-29
0,24,3,9.0,19.0,1.0,3.0,8.0,9.0,11.0,13.0,7.0,7.0,4.0,5.0,1.04,0.5384615384615384,1.28,0.5882352941176471,1.0,2.0,False,2023,2023-01-29
1,3,24,11.0,13.0,7.0,7.0,4.0,5.0,9.0,19.0,1.0,3.0,8.0,9.0,1.28,0.5882352941176471,1.04,0.5283018867924528,2.0,1.0,True,2023,2023-01-29
1,16,22,12.0,21.0,3.0,8.0,8.0,9.0,9.0,20.0,2.0,7.0,7.0,8.0,1.3199999999999998,0.6326530612244898,0.9199999999999999,0.47058823529411764,2.0,2.0,True,2023,2023-01-29
0,8,4,7.0,16.0,4.0,7.0,7.0,8.0,20.0,26.0,3.0,7.0,7.0,12.0,1.1199999999999999,0.52,1.3199999999999998,0.6530612244897959,1.0,2.0,False,2023,2023-01-29
0,22,16,9.0,20.0,2.0,7.0,7.0,8.0,12.0,21.0,3.0,8.0,8.0,9.0,0.9199999999999999,0.47058823529411764,1.3599999999999999,0.64,2.0,2.0,False,2023,2023-01-29
1,4,8,20.0,26.0,3.0,7.0,7.0,12.0,7.0,16.0,4.0,7.0,7.0,8.0,1.3199999999999998,0.6530612244897959,1.1199999999999999,0.5098039215686274,2.0,1.0,True,2023,2023-01-29
0,10,18,11.0,22.0,3.0,7.0,10.0,10.0,11.0,20.0,3.0,9.0,7.0,11.0,0.76,0.38,1.44,0.6666666666666666,2.0,2.0,True,2023,2023-01-30
1,6,29,8.0,16.0,4.0,7.0,9.0,11.0,7.0,15.0,3.0,6.0,5.0,7.0,1.16,0.6122448979591837,0.9199999999999999,0.46,2.0,2.0,True,2023,2023-01-30
0,19,13,10.0,16.0,5.0,11.0,5.0,7.0,17.0,24.0,5.0,11.0,14.0,18.0,0.48,0.2549019607843137,1.16,0.5098039215686274,2.0,2.0,False,2023,2023-01-30
1,13,19,17.0,24.0,5.0,11.0,14.0,18.0,10.0,16.0,5.0,11.0,5.0,7.0,1.16,0.5098039215686274,0.48,0.25,2.0,2.0,True,2023,2023-01-30
0,15,23,13.0,27.0,3.0,8.0,4.0,5.0,14.0,27.0,4.0,11.0,5.0,10.0,1.08,0.5625,1.0,0.5192307692307693,2.0,2.0,True,2023,2023-01-30
1,23,15,14.0,27.0,4.0,11.0,5.0,10.0,13.0,27.0,3.0,8.0,4.0,5.0,1.0,0.5192307692307693,1.1199999999999999,0.5714285714285714,2.0,2.0,False,2023,2023-01-30
0,0,26,12.0,21.0,8.0,14.0,6.0,8.0,10.0,24.0,2.0,5.0,10.0,10.0,0.9199999999999999,0.5102040816326531,1.1199999999999999,0.4897959183673469,3.0,3.0,True,2023,2023-01-30
1,26,0,10.0,24.0,2.0,5.0,10.0,10.0,12.0,21.0,8.0,14.0,6.0,8.0,1.1199999999999999,0.4897959183673469,0.96,0.52,3.0,3.0,False,2023,2023-01-30
0,25,7,9.0,19.0,3.0,10.0,4.0,5.0,12.0,19.0,4.0,7.0,5.0,5.0,1.04,0.45098039215686275,1.1199999999999999,0.5098039215686274,2.0,2.0,False,2023,2023-01-30
1,7,25,12.0,19.0,4.0,7.0,5.0,5.0,9.0,19.0,3.0,10.0,4.0,5.0,1.1199999999999999,0.5098039215686274,1.04,0.4423076923076923,2.0,2.0,True,2023,2023-01-30
0,9,17,13.0,25.0,5.0,10.0,9.0,9.0,10.0,21.0,5.0,12.0,17.0,17.0,1.08,0.5,0.96,0.46938775510204084,2.0,2.0,False,2023,2023-01-30
1,17,9,10.0,21.0,5.0,12.0,17.0,17.0,13.0,25.0,5.0,10.0,9.0,9.0,0.96,0.46938775510204084,1.08,0.49019607843137253,2.0,2.0,True,2023,2023-01-30
0,14,5,10.0,14.0,4.0,7.0,5.0,6.0,12.0,21.0,2.0,7.0,3.0,4.0,1.0,0.46938775510204084,0.64,0.28,2.0,2.0,True,2023,2023-01-30
1,5,14,12.0,21.0,2.0,7.0,3.0,4.0,10.0,14.0,4.0,7.0,5.0,6.0,0.64,0.28,1.04,0.48,2.0,2.0,False,2023,2023-01-30
0,29,6,7.0,15.0,3.0,6.0,5.0,7.0,8.0,16.0,4.0,7.0,9.0,11.0,0.9199999999999999,0.46,1.2,0.62,2.0,2.0,False,2023,2023-01-30
1,18,10,11.0,20.0,3.0,9.0,7.0,11.0,11.0,22.0,3.0,7.0,10.0,10.0,1.44,0.6666666666666666,0.8,0.39215686274509803,2.0,2.0,False,2023,2023-01-30
1,27,24,10.0,19.0,3.0,6.0,4.0,6.0,11.0,24.0,3.0,9.0,10.0,10.0,1.04,0.46938775510204084,1.04,0.5283018867924528,3.0,2.0,False,2023,2023-01-31
0,24,27,11.0,24.0,3.0,9.0,10.0,10.0,10.0,19.0,3.0,6.0,4.0,6.0,1.04,0.5283018867924528,1.04,0.46,2.0,3.0,True,2023,2023-01-31
0,8,20,7.0,19.0,2.0,6.0,7.0,8.0,10.0,21.0,7.0,12.0,5.0,5.0,1.1199999999999999,0.5098039215686274,1.28,0.68,2.0,3.0,False,2023,2023-01-31
0,12,3,7.0,16.0,4.0,6.0,10.0,15.0,9.0,17.0,3.0,13.0,2.0,3.0,1.08,0.5490196078431373,1.3199999999999998,0.5961538461538461,2.0,2.0,True,2023,2023-01-31
1,20,8,10.0,21.0,7.0,12.0,5.0,5.0,7.0,19.0,2.0,6.0,7.0,8.0,1.28,0.68,1.1199999999999999,0.5,3.0,2.0,True,2023,2023-01-31
1,28,29,13.0,29.0,2.0,9.0,9.0,11.0,11.0,25.0,2.0,8.0,9.0,11.0,1.16,0.5294117647058824,0.9199999999999999,0.45098039215686275,3.0,1.0,False,2023,2023-01-31
1,4,21,14.0,24.0,4.0,9.0,8.0,8.0,10.0,26.0,3.0,9.0,6.0,6.0,1.3599999999999999,0.66,0.52,0.29411764705882354,2.0,2.0,True,2023,2023-01-31
0,29,28,11.0,25.0,2.0,8.0,9.0,11.0,13.0,29.0,2.0,9.0,9.0,11.0,0.9199999999999999,0.45098039215686275,1.16,0.5192307692307693,1.0,3.0,True,2023,2023-01-31
1,3,12,9.0,17.0,3.0,13.0,2.0,3.0,7.0,16.0,4.0,6.0,10.0,15.0,1.3199999999999998,0.5961538461538461,1.1199999999999999,0.5576923076923077,2.0,2.0,False,2023,2023-01-31
0,21,4,10.0,26.0,3.0,9.0,6.0,6.0,14.0,24.0,4.0,9.0,8.0,8.0,0.52,0.29411764705882354,1.4,0.6666666666666666,2.0,2.0,False,2023,2023-01-31
0,0,23,8.0,21.0,5.0,12.0,9.0,10.0,11.0,26.0,7.0,17.0,5.0,6.0,0.96,0.52,1.0,0.5094339622641509,2.0,2.0,False,2023,2023-02-01
1,16,17,9.0,16.0,3.0,7.0,13.0,18.0,11.0,22.0,5.0,13.0,15.0,16.0,1.3599999999999999,0.64,1.0,0.48,3.0,2.0,False,2023,2023-02-01
0,17,16,11.0,22.0,5.0,13.0,15.0,16.0,9.0,16.0,3.0,7.0,13.0,18.0,1.0,0.48,1.3599999999999999,0.6274509803921569,2.0,3.0,True,2023,2023-02-01
0,10,18,7.0,18.0,3.0,8.0,7.0,7.0,9.0,17.0,6.0,10.0,10.0,10.0,0.8,0.39215686274509803,1.44,0.6530612244897959,2.0,2.0,False,2023,2023-02-01
1,2,6,12.0,19.0,7.0,12.0,3.0,5.0,9.0,18.0,4.0,7.0,4.0,5.0,1.3199999999999998,0.7058823529411765,1.2,0.62,4.0,2.0,True,2023,2023-02-01
0,6,2,9.0,18.0,4.0,7.0,4.0,5.0,12.0,19.0,7.0,12.0,3.0,5.0,1.2,0.62,1.3599999999999999,0.7115384615384616,2.0,4.0,False,2023,2023-02-01
1,23,0,11.0,26.0,7.0,17.0,5.0,6.0,8.0,21.0,5.0,12.0,9.0,10.0,1.0,0.5094339622641509,0.96,0.5098039215686274,2.0,2.0,True,2023,2023-02-01
1,1,26,8.0,21.0,3.0,6.0,6.0,9.0,9.0,23.0,4.0,9.0,10.0,10.0,0.64,0.24,1.1199999999999999,0.48,4.0,2.0,True,2023,2023-02-01
1,11,25,8.0,17.0,5.0,12.0,10.0,10.0,12.0,25.0,4.0,9.0,6.0,6.0,0.9199999999999999,0.5,1.04,0.4423076923076923,4.0,2.0,True,2023,2023-02-01
0,15,5,15.0,23.0,2.0,6.0,4.0,5.0,9.0,18.0,3.0,6.0,2.0,2.0,1.1199999999999999,0.5714285714285714,0.64,0.27450980392156865,2.0,2.0,True,2023,2023-02-01
1,7,9,9.0,18.0,1.0,7.0,10.0,10.0,8.0,17.0,4.0,7.0,2.0,3.0,1.16,0.5192307692307693,1.08,0.49019607843137253,2.0,2.0,False,2023,2023-02-01
0,26,1,9.0,23.0,4.0,9.0,10.0,10.0,8.0,21.0,3.0,6.0,6.0,9.0,1.1199999999999999,0.48,0.6799999999999999,0.2549019607843137,2.0,4.0,False,2023,2023-02-01
1,18,10,9.0,17.0,6.0,10.0,10.0,10.0,7.0,18.0,3.0,8.0,7.0,7.0,1.44,0.6530612244897959,0.8,0.38461538461538464,2.0,2.0,True,2023,2023-02-01
0,9,7,8.0,17.0,4.0,7.0,2.0,3.0,9.0,18.0,1.0,7.0,10.0,10.0,1.08,0.49019607843137253,1.16,0.5094339622641509,2.0,2.0,True,2023,2023-02-01
0,25,11,12.0,25.0,4.0,9.0,6.0,6.0,8.0,17.0,5.0,12.0,10.0,10.0,1.04,0.4423076923076923,0.96,0.5094339622641509,2.0,4.0,False,2023,2023-02-01
1,5,15,9.0,18.0,3.0,6.0,2.0,2.0,15.0,23.0,2.0,6.0,4.0,5.0,0.64,0.27450980392156865,1.16,0.58,2.0,2.0,False,2023,2023-02-01
1,20,0,12.0,23.0,5.0,11.0,6.0,8.0,10.0,17.0,5.0,10.0,3.0,3.0,1.3199999999999998,0.6862745098039216,0.96,0.5098039215686274,2.0,1.0,True,2023,2023-02-02
0,8,13,10.0,20.0,2.0,6.0,6.0,6.0,12.0,19.0,3.0,12.0,11.0,12.0,1.1199999999999999,0.5,1.2,0.5192307692307693,2.0,3.0,False,2023,2023-02-02
0,0,20,10.0,17.0,5.0,10.0,3.0,3.0,12.0,23.0,5.0,11.0,6.0,8.0,0.96,0.5098039215686274,1.3599999999999999,0.6923076923076923,1.0,2.0,False,2023,2023-02-02
0,21,27,8.0,21.0,3.0,8.0,4.0,4.0,9.0,14.0,3.0,5.0,5.0,6.0,0.52,0.28846153846153844,1.04,0.46,2.0,2.0,False,2023,2023-02-02
1,13,8,12.0,19.0,3.0,12.0,11.0,12.0,10.0,20.0,2.0,6.0,6.0,6.0,1.2,0.5192307692307693,1.1199999999999999,0.49056603773584906,3.0,2.0,True,2023,2023-02-02
1,27,21,9.0,14.0,3.0,5.0,5.0,6.0,8.0,21.0,3.0,8.0,4.0,4.0,1.04,0.46,0.52,0.2830188679245283,2.0,2.0,True,2023,2023-02-02
1,3,16,11.0,19.0,4.0,8.0,6.0,6.0,9.0,20.0,6.0,7.0,6.0,6.0,1.3199999999999998,0.5849056603773585,1.3599999999999999,0.6274509803921569,2.0,1.0,True,2023,2023-02-02
1,22,29,11.0,24.0,5.0,13.0,2.0,3.0,13.0,27.0,2.0,5.0,6.0,8.0,0.9199999999999999,0.46153846153846156,0.96,0.46153846153846156,4.0,2.0,False,2023,2023-02-02
0,24,4,9.0,26.0,4.0,8.0,4.0,6.0,21.0,39.0,2.0,8.0,10.0,15.0,1.08,0.5370370370370371,1.4,0.6666666666666666,2.0,2.0,False,2023,2023-02-02
1,28,12,13.0,23.0,3.0,9.0,4.0,6.0,11.0,22.0,5.0,10.0,10.0,11.0,1.16,0.5192307692307693,1.1199999999999999,0.5576923076923077,2.0,2.0,True,2023,2023-02-02
1,4,24,21.0,39.0,2.0,8.0,10.0,15.0,9.0,26.0,4.0,8.0,4.0,6.0,1.4,0.6666666666666666,1.08,0.5272727272727272,2.0,2.0,True,2023,2023-02-02
0,16,3,9.0,20.0,6.0,7.0,6.0,6.0,11.0,19.0,4.0,8.0,6.0,6.0,1.3599999999999999,0.6274509803921569,1.3599999999999999,0.5925925925925926,1.0,2.0,False,2023,2023-02-02
0,12,28,11.0,22.0,5.0,10.0,10.0,11.0,13.0,23.0,3.0,9.0,4.0,6.0,1.1199999999999999,0.5576923076923077,1.2,0.5283018867924528,2.0,2.0,False,2023,2023-02-02
